order_id,order_date,state,category,item,gender,size,is_subscriber,quantity,total_amount,review,age,payment_type
23956,2024-10-04,"Ciudad de México",Tops,"Button-Up Shirt",Female,XL,0,1,220.40,5,21,"Credit Card"
23957,2024-06-10,Aguascalientes,Activewear,"Training Pants",Male,M,1,1,310.70,5,51,"Debit Card"
23958,2023-11-19,Hidalgo,Shoes,Boots,Male,M,0,1,890.99,4,16,"Debit Card"
23959,2024-11-27,Veracruz,Outerwear,Coat,Female,S,0,1,650.00,5,24,"Credit Card"
23960,2024-04-29,Sonora,Swimwear,"Swim Shorts",Female,M,0,1,150.55,4,26,PayPal
23961,2022-05-17,Puebla,Shoes,Boots,Female,XL,1,1,890.99,4,21,PayPal
23962,2023-05-19,"Ciudad de México",Tops,"Tank Top",Male,S,0,1,89.25,3,51,"Credit Card"
23963,2022-12-13,Tamaulipas,Bottoms,"Cargo Pants",Female,L,0,1,250.75,3,32,"Credit Card"
23964,2021-11-03,Sonora,Outerwear,Coat,Male,L,0,1,650.00,5,31,PayPal
23965,2021-04-16,Guanajuato,Accessories,Cap,Female,M,0,1,99.40,1,25,PayPal
23966,2021-03-08,"Nuevo León",Shoes,Sneakers,Female,S,0,1,599.50,4,18,"Debit Card"
23967,2021-08-17,Veracruz,Outerwear,Blazer,Male,M,1,1,520.30,2,19,"Credit Card"
23968,2021-01-20,Coahuila,Swimwear,"Swim Shorts",Male,XL,0,1,150.55,5,16,"Credit Card"
23969,2024-07-24,Tamaulipas,Swimwear,"Swim Shorts",Female,S,0,1,150.55,4,28,Cash
23970,2024-06-11,"Nuevo León",Activewear,"Running Shorts",Male,M,1,1,180.30,5,21,"Credit Card"
23971,2022-06-11,Sinaloa,Shoes,Slip-Ons,Male,L,0,1,750.00,4,34,Cash
23972,2022-01-25,Nayarit,Bottoms,Jeans,Male,M,1,1,299.99,2,48,Cash
23973,2021-04-04,"Estado de México",Outerwear,Hoodie,Male,M,0,1,275.45,5,24,PayPal
23974,2021-03-02,Jalisco,Swimwear,"Rash Guard",Female,XL,0,1,180.90,4,23,"Credit Card"
23975,2024-02-01,Guanajuato,Activewear,Joggers,Female,L,0,1,345.10,4,23,"Debit Card"
23976,2023-04-27,Querétaro,Accessories,Cap,Male,L,0,1,99.40,2,33,Cash
23977,2023-01-04,Oaxaca,Shoes,Boots,Male,XL,0,1,890.99,4,23,"Credit Card"
23978,2024-06-08,Guanajuato,Accessories,Cap,Female,M,0,1,99.40,1,15,"Credit Card"
23979,2024-02-07,Coahuila,Swimwear,"Board Shorts",Female,L,0,1,120.30,2,32,PayPal
23980,2024-07-29,Veracruz,Activewear,"Track Jacket",Female,S,0,2,841.20,5,21,"Debit Card"
23981,2023-04-11,Guanajuato,Accessories,"Messenger Bag",Male,S,0,1,650.75,1,58,"Debit Card"
23982,2024-01-09,Oaxaca,Activewear,"Training Pants",Female,XL,0,1,310.70,4,23,"Credit Card"
23983,2024-07-17,"Estado de México",Outerwear,Hoodie,Female,XL,1,1,275.45,5,26,"Credit Card"
23984,2023-02-14,Yucatán,Activewear,"Training Pants",Male,M,1,2,621.40,5,20,"Bank Transfer"
23985,2021-04-12,Coahuila,Activewear,"Running Shorts",Female,M,1,1,180.30,4,36,"Debit Card"
23986,2024-02-05,Aguascalientes,Shoes,Sandals,Male,M,0,1,210.25,4,56,"Debit Card"
23987,2024-04-29,Coahuila,Accessories,Wallet,Female,M,0,1,330.25,1,43,Cash
23988,2022-06-11,"Quintana Roo",Swimwear,"Swim Shorts",Female,XL,1,1,150.55,4,29,Cash
23989,2023-07-05,Nayarit,Tops,"Tank Top",Female,L,1,1,89.25,5,18,"Debit Card"
23990,2022-03-20,Querétaro,Tops,T-Shirt,Non-specified,L,0,1,99.99,5,17,"Credit Card"
23991,2023-09-23,Hidalgo,Activewear,"Compression Top",Female,M,1,1,250.55,5,25,Cash
23992,2024-05-30,"Ciudad de México",Tops,"Polo Shirt",Female,S,0,1,135.50,5,28,"Credit Card"
23993,2024-03-19,Hidalgo,Shoes,Sandals,Non-specified,L,0,1,210.25,4,25,"Debit Card"
23994,2022-08-29,Nayarit,Bottoms,Jeans,Female,S,0,1,299.99,5,22,"Credit Card"
23995,2021-06-21,Morelos,"One-Piece Outfits",Jumpsuit,Female,L,0,1,899.99,5,24,"Credit Card"
23996,2021-11-10,"Baja California Sur",Swimwear,"Rash Guard",Non-specified,S,0,1,180.90,4,20,PayPal
23997,2021-10-18,Puebla,"One-Piece Outfits",Rompers,Non-specified,S,0,1,720.10,3,27,"Debit Card"
23998,2023-01-18,Jalisco,Tops,T-Shirt,Male,M,1,1,99.99,5,21,"Debit Card"
23999,2023-12-01,Colima,Bottoms,"Cargo Pants",Female,L,0,1,250.75,3,34,PayPal
24000,2024-10-02,Puebla,Shoes,Boots,Female,XL,0,1,890.99,5,27,Cash
24001,2022-03-13,Guanajuato,Outerwear,Hoodie,Female,M,0,1,275.45,5,46,"Credit Card"
24002,2024-08-16,Morelos,Tops,"Tank Top",Female,M,0,1,89.25,5,26,PayPal
24003,2022-08-16,Morelos,Outerwear,Jacket,Male,S,0,1,480.90,3,23,"Debit Card"
24004,2023-04-19,Chiapas,"One-Piece Outfits",Kaftan,Male,XL,0,1,415.35,3,26,PayPal
24005,2024-10-10,Chihuahua,Bottoms,Shorts,Female,M,0,1,145.60,3,24,"Credit Card"
24006,2023-05-17,Querétaro,Outerwear,Coat,Non-specified,XL,0,1,650.00,5,25,PayPal
24007,2023-12-08,"Nuevo León",Accessories,Scarf,Female,M,0,1,140.80,1,28,"Debit Card"
24008,2022-10-27,Tabasco,Outerwear,Hoodie,Male,L,0,1,275.45,2,26,"Debit Card"
24009,2021-06-28,Coahuila,Shoes,Boots,Male,M,0,1,890.99,4,41,"Credit Card"
24010,2022-01-25,Oaxaca,Accessories,Backpack,Female,M,1,1,540.90,1,24,PayPal
24011,2023-10-21,Jalisco,Bottoms,Jeans,Male,L,0,1,299.99,3,36,"Credit Card"
24012,2022-06-20,"Ciudad de México",Accessories,Scarf,Female,S,0,1,140.80,1,25,"Credit Card"
24013,2024-07-15,Yucatán,Accessories,Backpack,Female,XL,0,1,540.90,3,39,"Debit Card"
24014,2022-05-06,Puebla,Tops,"Polo Shirt",Female,M,0,8,1084.00,5,47,"Debit Card"
24015,2022-02-17,Durango,Accessories,Cap,Female,S,1,1,99.40,1,18,PayPal
24016,2024-01-08,Tamaulipas,Swimwear,"Swim Shorts",Male,L,0,2,301.10,3,23,"Credit Card"
24017,2021-06-23,"Estado de México",Tops,"Tank Top",Male,M,0,1,89.25,4,24,"Debit Card"
24018,2024-04-14,"Nuevo León",Accessories,Scarf,Male,XL,1,1,140.80,5,55,"Credit Card"
24019,2024-08-29,Aguascalientes,Outerwear,Jacket,Female,L,0,1,480.90,5,23,"Bank Transfer"
24020,2023-08-18,"Estado de México",Swimwear,"Rash Guard",Male,M,0,1,180.90,4,16,Cash
24021,2023-11-27,Nayarit,Activewear,Joggers,Male,M,0,1,345.10,5,23,PayPal
24022,2024-02-15,Puebla,Shoes,Slip-Ons,Non-specified,M,0,1,750.00,4,32,"Debit Card"
24023,2022-09-24,Hidalgo,Outerwear,Coat,Male,M,0,1,650.00,5,50,"Debit Card"
24024,2024-06-19,Yucatán,Bottoms,"Cargo Pants",Female,XL,0,1,250.75,3,32,"Debit Card"
24025,2021-03-24,"Baja California",Activewear,"Running Shorts",Female,XL,0,1,180.30,5,35,"Bank Transfer"
24026,2023-01-25,Oaxaca,Accessories,Cap,Male,M,0,1,99.40,1,42,"Credit Card"
24027,2022-07-08,Querétaro,Accessories,"Messenger Bag",Female,XL,0,1,650.75,1,47,"Debit Card"
24028,2024-06-19,Veracruz,Activewear,"Compression Top",Female,S,0,1,250.55,4,57,"Credit Card"
24029,2024-04-19,Nayarit,Shoes,Loafers,Male,XL,0,1,480.40,4,58,PayPal
24030,2024-09-08,Tabasco,Accessories,Backpack,Female,L,1,1,540.90,1,26,"Debit Card"
24031,2023-07-21,Puebla,Tops,T-Shirt,Female,S,0,1,99.99,5,33,"Debit Card"
24032,2023-03-21,Coahuila,Outerwear,Coat,Male,XL,0,1,650.00,5,24,"Credit Card"
24033,2024-05-18,Aguascalientes,Bottoms,Jeans,Male,S,0,1,299.99,3,49,"Debit Card"
24034,2024-01-15,Jalisco,Activewear,"Training Pants",Female,S,1,1,310.70,5,57,"Debit Card"
24035,2024-10-14,Coahuila,Bottoms,Shorts,Male,XL,1,1,145.60,4,27,"Credit Card"
24036,2023-08-28,Jalisco,Tops,T-Shirt,Female,XL,0,1,99.99,5,50,"Credit Card"
24037,2023-02-26,Tlaxcala,Outerwear,Hoodie,Male,S,1,1,275.45,3,51,"Debit Card"
24038,2022-09-24,Tabasco,Accessories,Scarf,Male,XL,0,1,140.80,5,26,"Credit Card"
24039,2024-06-13,"Baja California",Accessories,Wallet,Female,M,0,1,330.25,1,24,"Credit Card"
24040,2024-03-18,Sinaloa,Activewear,"Training Pants",Male,L,0,1,310.70,5,54,Cash
24041,2023-03-21,Guanajuato,Tops,"Tank Top",Female,M,0,1,89.25,3,33,"Debit Card"
24042,2023-06-19,Aguascalientes,Bottoms,"Cargo Pants",Female,L,0,1,250.75,2,26,"Credit Card"
24043,2022-10-03,"Estado de México",Activewear,"Running Shorts",Female,XL,0,1,180.30,5,37,"Debit Card"
24044,2023-07-03,Zacatecas,Swimwear,"Swim Shorts",Male,XL,0,1,150.55,5,23,"Debit Card"
24045,2022-11-17,Durango,"One-Piece Outfits",Tunic,Male,L,0,1,340.20,3,46,"Debit Card"
24046,2024-08-15,Morelos,Bottoms,Shorts,Male,S,0,1,145.60,3,26,Cash
24047,2024-01-02,Jalisco,Shoes,Sneakers,Female,XL,0,1,599.50,4,19,Cash
24048,2023-11-16,"Baja California Sur",Outerwear,Jacket,Female,M,1,1,480.90,4,44,Cash
24049,2024-07-23,Veracruz,Shoes,Sneakers,Female,L,1,1,599.50,2,37,Cash
24050,2023-01-15,Nayarit,Activewear,"Running Shorts",Male,S,0,1,180.30,5,60,PayPal
24051,2021-12-29,Tamaulipas,Swimwear,"Swim Shorts",Female,L,1,1,150.55,2,58,"Credit Card"
24052,2021-11-14,Yucatán,Accessories,Scarf,Male,L,0,1,140.80,1,35,"Debit Card"
24053,2022-04-19,"Ciudad de México",Tops,"Polo Shirt",Female,S,0,1,135.50,5,33,"Credit Card"
24054,2021-02-11,Campeche,Bottoms,Jeans,Female,M,0,1,299.99,5,42,"Credit Card"
24055,2023-03-24,Michoacán,Activewear,"Track Jacket",Male,M,0,1,420.60,4,46,"Credit Card"
24056,2023-12-20,Jalisco,Bottoms,Jeans,Male,M,1,1,299.99,3,50,Cash
24057,2024-04-05,Veracruz,Tops,"Tank Top",Female,M,0,1,89.25,5,16,"Credit Card"
24058,2023-07-02,Durango,Activewear,"Compression Top",Female,S,0,1,250.55,3,25,"Credit Card"
24059,2023-03-17,Durango,Outerwear,Hoodie,Female,S,0,1,275.45,2,23,"Debit Card"
24060,2021-06-14,Michoacán,Shoes,Sneakers,Male,L,1,1,599.50,4,16,"Credit Card"
24061,2022-06-01,Durango,Bottoms,Jeans,Female,XL,0,1,299.99,3,30,"Credit Card"
24062,2022-02-26,Jalisco,Accessories,Belt,Male,M,1,1,120.60,1,24,"Debit Card"
24063,2023-02-05,Hidalgo,Tops,"Polo Shirt",Male,L,0,1,135.50,5,58,PayPal
24064,2023-05-04,Hidalgo,"One-Piece Outfits",Tunic,Female,M,0,1,340.20,3,39,"Debit Card"
24065,2024-08-23,Aguascalientes,Activewear,"Track Jacket",Female,L,0,1,420.60,4,39,PayPal
24066,2024-11-01,Querétaro,Accessories,Scarf,Female,XL,0,1,140.80,1,43,PayPal
24067,2023-11-02,Oaxaca,"One-Piece Outfits",Tunic,Female,S,0,1,340.20,3,26,"Credit Card"
24068,2021-11-05,Sonora,Tops,"Tank Top",Female,L,0,9,803.25,5,36,"Debit Card"
24069,2024-11-28,Querétaro,Outerwear,Coat,Male,XL,0,1,650.00,5,43,"Debit Card"
24070,2023-05-05,Zacatecas,"One-Piece Outfits",Tunic,Female,XL,0,1,340.20,3,28,"Credit Card"
24071,2024-05-01,Veracruz,Activewear,"Training Pants",Female,M,0,1,310.70,5,23,"Credit Card"
24072,2024-07-01,"Estado de México",Accessories,Scarf,Female,L,1,1,140.80,1,17,"Debit Card"
24073,2023-11-06,Yucatán,Bottoms,"Cargo Pants",Male,S,0,1,250.75,4,29,Cash
24074,2021-09-13,"Baja California",Outerwear,Coat,Non-specified,L,0,1,650.00,5,48,PayPal
24075,2023-11-04,"Estado de México",Outerwear,Hoodie,Female,M,0,1,275.45,5,56,"Credit Card"
24076,2021-12-01,Tabasco,Activewear,"Training Pants",Male,S,1,1,310.70,5,45,"Credit Card"
24077,2024-01-29,"Estado de México",Activewear,"Track Jacket",Female,M,0,1,420.60,5,46,"Credit Card"
24078,2024-05-25,Jalisco,Accessories,Cap,Male,S,0,1,99.40,1,26,"Credit Card"
24079,2021-05-30,"Estado de México",Outerwear,Hoodie,Male,L,1,1,275.45,2,29,"Credit Card"
24080,2021-08-29,Sonora,Bottoms,"Utility Pants",Male,L,0,1,160.00,5,37,PayPal
24081,2023-01-28,Guanajuato,Accessories,Backpack,Male,M,1,1,540.90,3,29,"Debit Card"
24082,2022-01-20,Querétaro,Accessories,Backpack,Female,M,0,10,5409.00,5,26,"Bank Transfer"
24083,2024-08-04,Nayarit,Bottoms,Jeans,Female,M,0,1,299.99,3,24,"Debit Card"
24084,2024-05-20,"Nuevo León",Activewear,"Track Jacket",Female,L,0,1,420.60,5,26,"Debit Card"
24085,2021-07-09,Zacatecas,Bottoms,"Utility Pants",Male,M,0,1,160.00,3,17,"Debit Card"
24086,2023-04-04,Coahuila,Activewear,"Training Pants",Female,M,0,1,310.70,5,24,"Debit Card"
24087,2024-10-20,Chihuahua,Bottoms,Shorts,Female,L,1,1,145.60,5,26,"Bank Transfer"
24088,2021-03-05,"Nuevo León",Accessories,Cap,Male,XL,0,1,99.40,1,29,"Credit Card"
24089,2023-10-13,Colima,Outerwear,Hoodie,Male,S,0,1,275.45,2,32,"Debit Card"
24090,2024-02-24,Guanajuato,Outerwear,Hoodie,Female,M,0,1,275.45,3,16,"Credit Card"
24091,2021-06-05,Guanajuato,Activewear,"Running Shorts",Male,XL,0,1,180.30,5,60,"Debit Card"
24092,2022-02-15,Chihuahua,Bottoms,Shorts,Male,M,0,1,145.60,5,26,PayPal
24093,2022-05-17,"Nuevo León",Bottoms,Jeans,Male,L,0,1,299.99,3,16,"Credit Card"
24094,2023-06-14,Coahuila,Outerwear,Hoodie,Female,XL,0,1,275.45,3,35,PayPal
24095,2023-02-11,"Ciudad de México",Tops,"Tank Top",Female,M,0,1,89.25,5,30,"Debit Card"
24096,2024-11-03,Chihuahua,Bottoms,Shorts,Female,XL,0,1,145.60,3,57,"Debit Card"
24097,2023-11-22,Chiapas,Tops,"Button-Up Shirt",Male,L,0,6,1322.40,5,27,Cash
24098,2024-02-22,Durango,Bottoms,"Cargo Pants",Female,S,0,1,250.75,3,46,"Debit Card"
24099,2024-03-07,Chihuahua,Shoes,Sneakers,Female,L,0,1,599.50,4,19,PayPal
24100,2021-02-12,Tamaulipas,Shoes,Boots,Male,S,0,11,9800.89,4,24,"Credit Card"
24101,2022-01-10,Veracruz,Tops,"Tank Top",Female,L,0,1,89.25,5,23,"Credit Card"
24102,2023-07-16,Campeche,Outerwear,Blazer,Male,XL,1,1,520.30,2,44,"Credit Card"
24103,2021-11-10,Puebla,Shoes,Boots,Male,S,0,1,890.99,4,60,"Credit Card"
24104,2024-09-04,Yucatán,Bottoms,"Utility Pants",Male,S,0,1,160.00,4,15,"Credit Card"
24105,2023-06-06,Oaxaca,Tops,T-Shirt,Female,M,0,1,99.99,1,30,"Credit Card"
24106,2023-12-01,Tlaxcala,Shoes,Boots,Female,M,1,1,890.99,5,44,PayPal
24107,2023-11-06,Oaxaca,Outerwear,Hoodie,Male,L,0,1,275.45,5,53,PayPal
24108,2024-08-18,"Ciudad de México",Bottoms,Jeans,Female,XL,0,1,299.99,3,22,"Debit Card"
24109,2023-09-28,Yucatán,Shoes,Sneakers,Male,S,0,1,599.50,4,29,"Debit Card"
24110,2022-11-17,"Ciudad de México",Outerwear,Jacket,Male,L,1,1,480.90,1,27,"Debit Card"
24111,2024-02-17,Oaxaca,"One-Piece Outfits",Jumpsuit,Female,S,1,1,899.99,3,34,PayPal
24112,2021-02-26,Guanajuato,Tops,"Polo Shirt",Non-specified,XL,0,1,135.50,5,26,Cash
24113,2022-10-08,Veracruz,Shoes,Sandals,Female,M,0,1,210.25,4,39,PayPal
24114,2021-05-02,Chiapas,"One-Piece Outfits",Kaftan,Female,XL,1,1,415.35,5,42,"Debit Card"
24115,2021-05-27,Jalisco,Outerwear,Jacket,Female,XL,0,1,480.90,5,30,"Credit Card"
24116,2021-10-26,"Nuevo León",Accessories,Belt,Male,S,1,1,120.60,1,33,"Bank Transfer"
24117,2022-08-15,Chiapas,Activewear,"Running Shorts",Male,M,0,1,180.30,5,51,"Debit Card"
24118,2022-07-27,Sonora,Swimwear,"Swim Shorts",Female,S,0,1,150.55,5,38,Cash
24119,2022-02-04,Guerrero,Tops,T-Shirt,Female,L,0,1,99.99,5,17,PayPal
24120,2023-08-09,Yucatán,Swimwear,"Swim Shorts",Female,M,1,1,150.55,4,23,"Credit Card"
24121,2023-04-28,Puebla,"One-Piece Outfits",Tunic,Male,L,0,1,340.20,3,27,"Debit Card"
24122,2021-05-28,"San Luis Potosí",Tops,T-Shirt,Female,L,0,1,99.99,5,44,"Debit Card"
24123,2024-09-08,Querétaro,Swimwear,"Swim Shorts",Female,M,0,1,150.55,4,20,PayPal
24124,2024-02-03,Chihuahua,Swimwear,"Rash Guard",Female,L,0,1,180.90,4,46,"Credit Card"
24125,2024-02-21,Jalisco,Bottoms,Jeans,Male,M,0,1,299.99,3,22,PayPal
24126,2024-08-20,Morelos,Outerwear,Hoodie,Female,L,0,1,275.45,5,21,"Debit Card"
24127,2021-02-25,Puebla,Swimwear,"Swim Shorts",Male,XL,0,5,752.75,4,21,"Credit Card"
24128,2024-07-11,Veracruz,Activewear,Joggers,Male,XL,0,1,345.10,5,48,"Credit Card"
24129,2022-05-26,Zacatecas,Outerwear,Coat,Male,S,0,1,650.00,5,50,"Debit Card"
24130,2023-05-28,Puebla,Shoes,Slip-Ons,Female,M,0,1,750.00,4,39,Cash
24131,2023-05-30,Guanajuato,Outerwear,Blazer,Female,M,0,1,520.30,5,36,Cash
24132,2021-05-05,"Quintana Roo",Bottoms,Jeans,Female,S,0,2,599.98,3,27,"Credit Card"
24133,2023-10-30,Durango,Shoes,Boots,Female,S,1,1,890.99,4,33,"Debit Card"
24134,2023-11-23,Jalisco,Shoes,Sandals,Male,XL,0,1,210.25,4,19,"Credit Card"
24135,2021-10-17,"Quintana Roo",Shoes,Slip-Ons,Non-specified,XL,0,1,750.00,4,58,PayPal
24136,2022-09-13,Yucatán,Shoes,Sneakers,Non-specified,S,0,1,599.50,5,38,"Credit Card"
24137,2023-03-15,Hidalgo,Activewear,"Compression Top",Male,M,0,1,250.55,5,24,"Credit Card"
24138,2022-04-03,Chiapas,Outerwear,Coat,Non-specified,L,0,1,650.00,5,29,"Debit Card"
24139,2021-02-11,Jalisco,Outerwear,Jacket,Male,M,0,1,480.90,5,49,"Credit Card"
24140,2023-12-01,"Nuevo León",Accessories,Cap,Male,L,0,1,99.40,1,24,"Credit Card"
24141,2024-03-24,Jalisco,"One-Piece Outfits",Tunic,Non-specified,M,0,1,340.20,2,22,"Debit Card"
24142,2022-10-30,Hidalgo,Tops,T-Shirt,Female,M,0,1,99.99,5,23,"Bank Transfer"
24143,2024-05-30,Tlaxcala,Shoes,Boots,Male,S,0,1,890.99,1,52,"Credit Card"
24144,2024-10-10,Coahuila,Shoes,Sneakers,Non-specified,XL,1,1,599.50,1,24,"Debit Card"
24145,2023-06-11,"Baja California Sur",Shoes,Sandals,Female,XL,1,1,210.25,4,26,"Debit Card"
24146,2022-11-24,Chiapas,Swimwear,"Swim Shorts",Female,M,0,1,150.55,4,37,"Debit Card"
24147,2023-03-01,Oaxaca,Activewear,Joggers,Female,M,0,1,345.10,1,45,PayPal
24148,2024-10-29,"Estado de México",Outerwear,Jacket,Male,S,1,1,480.90,5,22,PayPal
24149,2024-08-30,"Estado de México",Outerwear,Hoodie,Male,M,0,1,275.45,2,37,PayPal
24150,2022-01-20,Aguascalientes,Bottoms,Shorts,Female,S,1,1,145.60,3,23,"Credit Card"
24151,2022-07-13,"Estado de México",Outerwear,Hoodie,Female,M,0,1,275.45,4,27,"Debit Card"
24152,2024-08-27,Michoacán,Shoes,Sneakers,Male,M,0,1,599.50,4,31,"Debit Card"
24153,2022-07-11,Durango,Outerwear,Hoodie,Female,L,1,1,275.45,5,32,"Debit Card"
24154,2021-01-11,"Ciudad de México",Shoes,Sneakers,Male,S,0,1,599.50,1,26,PayPal
24155,2022-08-05,Coahuila,Outerwear,Coat,Male,M,0,2,1300.00,3,58,"Credit Card"
24156,2024-04-24,Guerrero,Accessories,Cap,Male,M,0,1,99.40,1,25,"Debit Card"
24157,2024-01-18,Puebla,Activewear,"Training Pants",Male,L,0,1,310.70,5,16,"Debit Card"
24158,2024-05-27,Aguascalientes,Bottoms,Jeans,Male,L,0,1,299.99,3,21,PayPal
24159,2021-10-25,"Nuevo León",Tops,T-Shirt,Male,XL,0,4,399.96,5,27,"Debit Card"
24160,2021-12-25,Puebla,Shoes,Sneakers,Male,M,0,1,599.50,4,35,"Debit Card"
24161,2022-02-15,Tlaxcala,"One-Piece Outfits",Rompers,Male,M,0,1,720.10,3,30,"Credit Card"
24162,2023-11-14,Durango,Tops,"Polo Shirt",Female,S,1,29,3929.50,5,53,"Debit Card"
24163,2024-05-01,Jalisco,Tops,T-Shirt,Male,M,0,1,99.99,2,20,Cash
24164,2021-07-10,"Estado de México",Bottoms,Shorts,Male,S,0,1,145.60,5,55,"Credit Card"
24165,2024-12-30,Nayarit,Bottoms,Jeans,Female,L,0,1,299.99,5,35,"Debit Card"
24166,2024-11-26,Coahuila,Accessories,Belt,Male,XL,0,1,120.60,1,33,"Credit Card"
24167,2021-06-24,"Nuevo León",Swimwear,"Swim Shorts",Male,L,1,1,150.55,4,50,"Credit Card"
24168,2022-11-21,Puebla,Outerwear,Coat,Female,XL,0,1,650.00,2,33,PayPal
24169,2024-03-19,Guanajuato,Accessories,Wallet,Male,L,1,2,660.50,3,59,PayPal
24170,2022-06-10,Morelos,Accessories,Cap,Male,S,0,1,99.40,1,24,"Credit Card"
24171,2021-04-28,"Estado de México",Outerwear,Jacket,Female,S,0,1,480.90,3,35,Cash
24172,2021-05-02,"Nuevo León",Swimwear,"Rash Guard",Male,XL,0,1,180.90,4,26,Cash
24173,2023-06-14,Jalisco,Tops,T-Shirt,Male,M,0,1,99.99,5,29,Cash
24174,2021-06-16,Durango,Shoes,Sandals,Female,M,0,1,210.25,4,42,"Debit Card"
24175,2021-02-17,Veracruz,Outerwear,Hoodie,Female,XL,0,1,275.45,5,22,"Credit Card"
24176,2024-10-04,"San Luis Potosí",Tops,T-Shirt,Female,L,1,1,99.99,5,27,Cash
24177,2024-04-23,Guerrero,Accessories,Wallet,Male,XL,0,1,330.25,1,29,"Debit Card"
24178,2021-12-06,Zacatecas,Tops,"Tank Top",Female,S,0,1,89.25,4,21,"Credit Card"
24179,2024-07-02,"Baja California",Swimwear,"Rash Guard",Male,M,1,1,180.90,4,40,Cash
24180,2024-04-03,Sonora,Outerwear,Blazer,Female,M,1,1,520.30,5,27,"Credit Card"
24181,2024-09-28,"Baja California","One-Piece Outfits",Tunic,Female,XL,1,1,340.20,3,55,"Credit Card"
24182,2024-07-05,Sonora,Shoes,Loafers,Female,XL,1,1,480.40,4,35,"Debit Card"
24183,2024-10-17,Yucatán,Accessories,Wallet,Female,M,1,1,330.25,1,28,"Debit Card"
24184,2024-04-18,Tabasco,Accessories,Cap,Male,M,1,1,99.40,1,20,"Credit Card"
24185,2021-06-01,Aguascalientes,Activewear,"Training Pants",Female,M,0,1,310.70,5,22,"Bank Transfer"
24186,2024-04-02,Jalisco,Shoes,Sneakers,Male,XL,0,1,599.50,4,21,"Credit Card"
24187,2024-06-16,Tabasco,"One-Piece Outfits",Jumpsuit,Female,XL,1,1,899.99,3,46,"Credit Card"
24188,2022-06-21,Guerrero,Tops,T-Shirt,Female,S,0,1,99.99,5,33,"Debit Card"
24189,2022-07-07,Chihuahua,Activewear,"Compression Top",Female,M,0,1,250.55,5,23,"Credit Card"
24190,2023-03-15,Aguascalientes,Shoes,Sneakers,Female,L,0,2,1199.00,5,60,Cash
24191,2024-07-04,Chiapas,Outerwear,Jacket,Male,S,1,1,480.90,5,17,"Debit Card"
24192,2021-08-28,Aguascalientes,Bottoms,Jeans,Female,M,0,1,299.99,4,24,Cash
24193,2023-12-08,"Ciudad de México",Tops,"Polo Shirt",Female,M,0,1,135.50,5,16,"Debit Card"
24194,2021-06-17,Veracruz,"One-Piece Outfits",Rompers,Non-specified,XL,0,1,720.10,3,30,PayPal
24195,2024-09-21,Michoacán,Outerwear,Blazer,Female,S,1,1,520.30,5,54,Cash
24196,2021-06-18,Tabasco,Tops,T-Shirt,Female,M,0,1,99.99,4,40,"Credit Card"
24197,2024-09-02,Nayarit,Accessories,Scarf,Female,M,0,1,140.80,1,52,"Debit Card"
24198,2022-08-04,"Estado de México",Shoes,Boots,Female,L,0,1,890.99,3,45,"Debit Card"
24199,2023-08-15,Nayarit,Swimwear,"Swim Shorts",Non-specified,XL,1,1,150.55,4,30,Cash
24200,2021-10-25,Jalisco,Accessories,"Messenger Bag",Male,S,0,1,650.75,2,26,Cash
24201,2024-06-07,Tlaxcala,Tops,T-Shirt,Female,M,0,1,99.99,2,41,"Credit Card"
24202,2024-12-17,Campeche,Shoes,Boots,Male,XL,1,1,890.99,5,27,"Debit Card"
24203,2024-01-27,Veracruz,Outerwear,Jacket,Female,L,1,1,480.90,5,23,"Debit Card"
24204,2021-04-05,Tlaxcala,Outerwear,Blazer,Male,S,1,1,520.30,5,46,"Credit Card"
24205,2024-10-15,Tamaulipas,Shoes,Boots,Male,L,1,2,1781.98,5,24,"Credit Card"
24206,2024-02-26,"Estado de México",Activewear,"Training Pants",Female,M,0,1,310.70,1,16,"Debit Card"
24207,2023-02-07,"Nuevo León",Bottoms,Jeans,Female,L,1,1,299.99,3,30,"Credit Card"
24208,2021-01-03,Yucatán,Outerwear,Blazer,Male,M,0,1,520.30,5,39,"Credit Card"
24209,2021-12-23,"Ciudad de México",Accessories,Backpack,Female,XL,1,1,540.90,1,15,"Debit Card"
24210,2021-05-01,Zacatecas,Accessories,Backpack,Male,XL,0,1,540.90,1,35,PayPal
24211,2021-08-24,Chiapas,Activewear,Joggers,Male,L,0,1,345.10,5,22,"Debit Card"
24212,2021-09-15,Jalisco,Activewear,"Running Shorts",Female,M,0,1,180.30,5,21,"Credit Card"
24213,2023-05-12,Yucatán,Bottoms,"Cargo Pants",Female,S,0,1,250.75,2,43,"Credit Card"
24214,2021-05-01,"Estado de México",Outerwear,Hoodie,Male,M,0,1,275.45,5,24,"Debit Card"
24215,2022-06-27,Yucatán,Tops,"Polo Shirt",Male,XL,1,2,271.00,5,34,"Debit Card"
24216,2022-10-07,Sonora,Tops,T-Shirt,Male,XL,0,1,99.99,5,42,Cash
24217,2021-06-04,Sonora,Activewear,"Training Pants",Male,XL,0,1,310.70,5,26,Cash
24218,2024-01-15,Veracruz,Outerwear,Coat,Female,S,0,1,650.00,5,22,PayPal
24219,2023-04-19,"Baja California",Tops,T-Shirt,Female,L,1,1,99.99,5,51,"Credit Card"
